endpoint	operation_id	param_value_tested	http_status	n_results	result_shape	notes	url
/genes/genes	genesGenes	name=interacts with	400			"{""message"":""At least one gene property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/genes?name=interacts+with&page=0
/genes/genomic-elements	genomicElementsFromGenes	biosample_term=EFO_0002067	400			"{""message"":""At least one of those properties must be defined: gene_id, hgnc_id, name, alias, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/genomic-elements?biosample_term=EFO_0002067&page=0
/genes/genomic-elements	genomicElementsFromGenes	biological_context=placenta from ENCDO091OEF	400			"{""message"":""At least one of those properties must be defined: gene_id, hgnc_id, name, alias, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/genomic-elements?biological_context=placenta+from+ENCDO091OEF&page=0
/genes/genomic-elements	genomicElementsFromGenes	source=IGVF	400			"{""message"":""At least one of those properties must be defined: gene_id, hgnc_id, name, alias, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/genomic-elements?source=IGVF&page=0
/genes/genomic-elements	genomicElementsFromGenes	verbose=true	400			"{""message"":""At least one of those properties must be defined: gene_id, hgnc_id, name, alias, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/genomic-elements?verbose=true&page=0
/genes/pathways	pathwaysFromGenes	verbose=true	400			"{""message"":""At least one gene property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/pathways?verbose=true&page=0
/genes/proteins	proteinsFromGenes	verbose=true	400			"{""message"":""At least one gene property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/proteins?verbose=true&page=0
/genes/transcripts	transcriptsFromGenes	verbose=true	400			"{""message"":""At least one gene property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/transcripts?verbose=true&page=0
/genes/transcripts	transcriptsFromGenes	organism=Homo sapiens	400			"{""message"":""At least one gene property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/transcripts?organism=Homo+sapiens&page=0
/genes/variants	variantsFromGenes	verbose=true	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?verbose=true&page=0
/genes/variants	variantsFromGenes	source=AFGR	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?source=AFGR&page=0
/genes/variants	variantsFromGenes	label=eQTL	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?label=eQTL&page=0
/genes/variants	variantsFromGenes	effect_size=lte:0.001	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?effect_size=lte%3A0.001&page=0
/genes/variants	variantsFromGenes	log10pvalue=gte:2	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?log10pvalue=gte%3A2&page=0
/genes/variants	variantsFromGenes	biosample_term=EFO_0005292	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?biosample_term=EFO_0005292&page=0
/genes/variants	variantsFromGenes	biological_context=lymphoblastoid cell line	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?biological_context=lymphoblastoid+cell+line&page=0
/genes/variants	variantsFromGenes	name=expression modulated by	400			"{""message"":""At least one of these properties must be defined: gene_id, hgnc_id, gene_name, region, alias, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genes/variants?name=expression+modulated+by&page=0
/genomic-elements/genes	genesFromGenomicElements	source_annotation=enhancer	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?source_annotation=enhancer&page=0
/genomic-elements/genes	genesFromGenomicElements	region_type=accessible dna elements	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?region_type=accessible+dna+elements&page=0
/genomic-elements/genes	genesFromGenomicElements	biosample_term=EFO_0002067	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?biosample_term=EFO_0002067&page=0
/genomic-elements/genes	genesFromGenomicElements	biological_context=placenta from ENCDO091OEF	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?biological_context=placenta+from+ENCDO091OEF&page=0
/genomic-elements/genes	genesFromGenomicElements	source=ENCODE	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?source=ENCODE&page=0
/genomic-elements/genes	genesFromGenomicElements	verbose=true	400			"{""message"":""At least one of those properties must be defined: region, files_fileset, method."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/genes?verbose=true&page=0
/genomic-elements/variants	variantsFromGenomicElements	region_type=accessible dna elements	400			"{""message"":""At least one of these properties must be defined: region, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/variants?region_type=accessible+dna+elements&page=0
/genomic-elements/variants	variantsFromGenomicElements	biosample_term=EFO_0002067	400			"{""message"":""At least one of these properties must be defined: region, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/variants?biosample_term=EFO_0002067&page=0
/genomic-elements/variants	variantsFromGenomicElements	biological_context=K562	400			"{""message"":""At least one of these properties must be defined: region, method, files_fileset."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/genomic-elements/variants?biological_context=K562&page=0
/go-terms/gene-products	annotationsFromGoTerms	name=has component	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""code"":""invalid_type"",""expected"":""string"",""received"":""undefined"",""path"":[""go_term_id""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/go-terms/gene-products?name=has+component&page=0
/pathways/genes	genesFromPathways	verbose=true	400			"{""message"":""At least one pathway property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/pathways/genes?verbose=true&page=0
/pathways/pathways	pathwaysFromPathways	verbose=true	400			"{""message"":""At least one pathway property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/pathways/pathways?verbose=true&page=0
/phenotypes/variants	variantsFromPhenotypes	verbose=true	400			"{""message"":""At least one phenotype property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/phenotypes/variants?verbose=true&page=0
/phenotypes/variants	variantsFromPhenotypes	log10pvalue=gte:5	400			"{""message"":""At least one phenotype property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/phenotypes/variants?log10pvalue=gte%3A5&page=0
/phenotypes/variants	variantsFromPhenotypes	class=observed data	400			"{""message"":""At least one phenotype property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/phenotypes/variants?class=observed+data&page=0
/phenotypes/variants	variantsFromPhenotypes	source=IGVF	400			"{""message"":""At least one phenotype property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/phenotypes/variants?source=IGVF&page=0
/phenotypes/variants	variantsFromPhenotypes	label=protein variant effect	400			"{""message"":""At least one phenotype property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/phenotypes/variants?label=protein+variant+effect&page=0
/proteins/complexes	complexesFromProteins	verbose=true	400			"{""message"":""At least one of the following parameters must be defined: protein_id, name, uniprot_name or uniprot_full_name."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/complexes?verbose=true&page=0
/proteins/complexes	complexesFromProteins	dbxrefs=P67870	400			"{""message"":""At least one of the following parameters must be defined: protein_id, name, uniprot_name or uniprot_full_name."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/complexes?dbxrefs=P67870&page=0
/proteins/proteins	proteinsProteins	verbose=true	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?verbose=true&page=0
/proteins/proteins	proteinsProteins	detection_method=affinity chromatography technology	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?detection_method=affinity+chromatography+technology&page=0
/proteins/proteins	proteinsProteins	interaction_type=physical association	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?interaction_type=physical+association&page=0
/proteins/proteins	proteinsProteins	label=affinity chromatography technology	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?label=affinity+chromatography+technology&page=0
/proteins/proteins	proteinsProteins	method=physical association	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?method=physical+association&page=0
/proteins/proteins	proteinsProteins	source=BioGRID	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?source=BioGRID&page=0
/proteins/proteins	proteinsProteins	organism=Homo sapiens	400			"{""message"":""At least one protein param is required."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/proteins?organism=Homo+sapiens&page=0
/proteins/variants	variantsFromProteins	verbose=true	400			"{""message"":""At least one protein property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/variants?verbose=true&page=0
/proteins/variants	variantsFromProteins	label=pQTL	400			"{""message"":""At least one protein property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/variants?label=pQTL&page=0
/proteins/variants	variantsFromProteins	source=IGVF	400			"{""message"":""At least one protein property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/variants?source=IGVF&page=0
/proteins/variants	variantsFromProteins	name=binding modulated by	400			"{""message"":""At least one protein property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/proteins/variants?name=binding+modulated+by&page=0
/transcripts/genes	genesFromTranscripts	verbose=true	400			"{""message"":""At least one query parameter must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/transcripts/genes?verbose=true&page=0
/transcripts/genes	genesFromTranscripts	organism=Homo sapiens	400			"{""message"":""At least one query parameter must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/transcripts/genes?organism=Homo+sapiens&page=0
/transcripts/proteins	proteinsFromTranscripts	verbose=true	400			"{""message"":""At least one transcript parameter must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/transcripts/proteins?verbose=true&page=0
/transcripts/proteins	proteinsFromTranscripts	organism=Homo sapiens	400			"{""message"":""At least one transcript parameter must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/transcripts/proteins?organism=Homo+sapiens&page=0
/variants	variants	organism=Homo sapiens	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants?organism=Homo+sapiens&page=0
/variants	variants	mouse_strain=CAST_EiJ	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants?mouse_strain=CAST_EiJ&page=0
/variants	variants	GENCODE_category=coding	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants?GENCODE_category=coding&page=0
/variants/biosamples	biosamplesFromVariants	organism=Homo sapiens	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/biosamples?organism=Homo+sapiens&page=0
/variants/biosamples	biosamplesFromVariants	element_id=MPRA_chr1_1000079_1000279_GRCh38_IGVFFI7321WGMD	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/biosamples?element_id=MPRA_chr1_1000079_1000279_GRCh38_IGVFFI7321WGMD&page=0
/variants/biosamples	biosamplesFromVariants	significant=true	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/biosamples?significant=true&page=0
/variants/diseases	diseaseFromVariants	assertion=Pathogenic	400			"{""message"":""At least one node property for variant / disease must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/diseases?assertion=Pathogenic&page=0
/variants/diseases	diseaseFromVariants	pmid=2574002	400			"{""message"":""At least one node property for variant / disease must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/diseases?pmid=2574002&page=0
/variants/drugs	drugsFromVariants	verbose=true	400			"{""message"":""At least one node property for variant / drug must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/drugs?verbose=true&page=0
/variants/drugs	drugsFromVariants	pmid=20824505	400			"{""message"":""At least one node property for variant / drug must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/drugs?pmid=20824505&page=0
/variants/drugs	drugsFromVariants	phenotype_categories=Toxicity	400			"{""message"":""At least one node property for variant / drug must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/drugs?phenotype_categories=Toxicity&page=0
/variants/freq	variantByFrequencySource	region=chr3:186741137-186742238	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?region=chr3%3A186741137-186742238&page=0
/variants/freq	variantByFrequencySource	source=bravo_af	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?source=bravo_af&page=0
/variants/freq	variantByFrequencySource	GENCODE_category=coding	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?GENCODE_category=coding&page=0
